movieId,title,genres,clean_title,rating_count,rating_mean,rating_std,user_tags,combined_features,rating_count_norm,rating_mean_norm,popularity_score
185,"Net, The (1995)",Action|Crime|Thriller,"Net, The",112.0,3.04,1.04,computers,Action|Crime|Thriller|computers,0.3384146341463415,0.5644444444444444,0.49663550135501355
186,Nine Months (1995),Comedy|Romance,Nine Months,48.0,2.82,1.07,,Comedy|Romance|,0.14329268292682926,0.5155555555555555,0.40387669376693763
187,Party Girl (1995),Comedy,Party Girl,4.0,4.12,0.85,,Comedy|,0.009146341463414634,0.8044444444444445,0.5658550135501355
188,"Prophecy, The (1995)",Fantasy|Horror|Mystery,"Prophecy, The",12.0,3.46,1.01,,Fantasy|Horror|Mystery|,0.03353658536585366,0.6577777777777778,0.47050542005420054
189,Reckless (1995),Comedy|Fantasy,Reckless,1.0,3.0,,,Comedy|Fantasy|,0.0,0.5555555555555556,0.3888888888888889
190,Safe (1995),Thriller,Safe,5.0,2.8,1.48,,Thriller|,0.012195121951219513,0.5111111111111111,0.3614363143631436
191,"Scarlet Letter, The (1995)",Drama|Romance,"Scarlet Letter, The",6.0,2.42,1.43,,Drama|Romance|,0.01524390243902439,0.42666666666666664,0.30323983739837396
193,Showgirls (1995),Drama,Showgirls,35.0,2.47,1.01,,Drama|,0.10365853658536585,0.4377777777777778,0.3375420054200542
194,Smoke (1995),Comedy|Drama,Smoke,18.0,3.67,1.27,,Comedy|Drama|,0.051829268292682924,0.7044444444444444,0.5086598915989159
195,Something to Talk About (1995),Comedy|Drama|Romance,Something to Talk About,10.0,3.1,1.26,,Comedy|Drama|Romance|,0.027439024390243903,0.5777777777777778,0.4126761517615176
196,Species (1995),Horror|Sci-Fi,Species,45.0,2.67,0.92,,Horror|Sci-Fi|,0.13414634146341464,0.4822222222222222,0.3777994579945799
198,Strange Days (1995),Action|Crime|Drama|Mystery|Sci-Fi|Thriller,Strange Days,28.0,3.25,0.93,,Action|Crime|Drama|Mystery|Sci-Fi|Thriller|,0.08231707317073171,0.6111111111111112,0.45247289972899735
199,"Umbrellas of Cherbourg, The (Parapluies de Cherbourg, Les) (1964)",Drama|Musical|Romance,"Umbrellas of Cherbourg, The",4.0,4.12,0.85,Made me cry,Drama|Musical|Romance|Made me cry,0.009146341463414634,0.8044444444444445,0.5658550135501355
201,Three Wishes (1995),Drama|Fantasy,Three Wishes,1.0,3.0,,,Drama|Fantasy|,0.0,0.5555555555555556,0.3888888888888889
202,Total Eclipse (1995),Drama|Romance,Total Eclipse,1.0,3.0,,,Drama|Romance|,0.0,0.5555555555555556,0.3888888888888889
203,"To Wong Foo, Thanks for Everything! Julie Newmar (1995)",Comedy,"To Wong Foo, Thanks for Everything! Julie Newmar",22.0,3.43,0.79,,Comedy|,0.06402439024390244,0.6511111111111112,0.47498509485094853
204,Under Siege 2: Dark Territory (1995),Action,Under Siege 2: Dark Territory,30.0,2.72,1.13,,Action|,0.08841463414634146,0.4933333333333334,0.37185772357723584
205,Unstrung Heroes (1995),Comedy|Drama,Unstrung Heroes,9.0,3.17,0.61,,Comedy|Drama|,0.024390243902439025,0.5933333333333333,0.422650406504065
206,Unzipped (1995),Documentary,Unzipped,2.0,3.0,1.41,,Documentary|,0.003048780487804878,0.5555555555555556,0.38980352303523036
207,"Walk in the Clouds, A (1995)",Drama|Romance,"Walk in the Clouds, A",21.0,3.43,1.09,,Drama|Romance|,0.06097560975609756,0.6511111111111112,0.47407046070460707
208,Waterworld (1995),Action|Adventure|Sci-Fi,Waterworld,115.0,2.91,0.96,,Action|Adventure|Sci-Fi|,0.3475609756097561,0.5355555555555556,0.4791571815718157
209,White Man's Burden (1995),Drama,White Man's Burden,3.0,3.17,0.76,,Drama|,0.006097560975609756,0.5933333333333333,0.4171626016260162
210,Wild Bill (1995),Western,Wild Bill,4.0,3.0,0.82,,Western|,0.009146341463414634,0.5555555555555556,0.3916327913279133
211,"Browning Version, The (1994)",Drama,"Browning Version, The",2.0,3.5,0.71,,Drama|,0.003048780487804878,0.6666666666666666,0.4675813008130081
212,Bushwhacked (1995),Adventure|Comedy|Crime|Mystery,Bushwhacked,3.0,3.0,1.32,,Adventure|Comedy|Crime|Mystery|,0.006097560975609756,0.5555555555555556,0.3907181571815718
213,Burnt by the Sun (Utomlyonnye solntsem) (1994),Drama,Burnt by the Sun,6.0,3.83,1.81,,Drama|,0.01524390243902439,0.74,0.5225731707317073
214,Before the Rain (Pred dozhdot) (1994),Drama|War,Before the Rain,2.0,4.0,0.0,,Drama|War|,0.003048780487804878,0.7777777777777778,0.5453590785907858
215,Before Sunrise (1995),Drama|Romance,Before Sunrise,24.0,4.04,1.0,generation X,Drama|Romance|generation X,0.0701219512195122,0.7866666666666666,0.5717032520325203
216,Billy Madison (1995),Comedy,Billy Madison,49.0,3.33,1.06,school|stop looking at me swan|Adam Sandler,Comedy|school|stop looking at me swan|Adam Sandler,0.14634146341463414,0.6288888888888889,0.48412466124661246
217,"Babysitter, The (1995)",Drama|Thriller,"Babysitter, The",6.0,2.33,1.51,,Drama|Thriller|,0.01524390243902439,0.4066666666666667,0.289239837398374
218,Boys on the Side (1995),Comedy|Drama,Boys on the Side,14.0,3.43,1.02,,Comedy|Drama|,0.039634146341463415,0.6511111111111112,0.4676680216802168
219,"Cure, The (1995)",Drama,"Cure, The",1.0,3.0,,,Drama|,0.0,0.5555555555555556,0.3888888888888889
220,Castle Freak (1995),Horror,Castle Freak,1.0,3.0,,,Horror|,0.0,0.5555555555555556,0.3888888888888889
222,Circle of Friends (1995),Drama|Romance,Circle of Friends,16.0,3.75,1.24,Ireland,Drama|Romance|Ireland,0.04573170731707317,0.7222222222222222,0.5192750677506774
223,Clerks (1994),Comedy,Clerks,104.0,3.86,0.95,generation X|witty|hilarious|cynical|quirky|independent film,Comedy|generation X|witty|hilarious|cynical|quirky|independent film,0.31402439024390244,0.7466666666666666,0.6168739837398374
224,Don Juan DeMarco (1995),Comedy|Drama|Romance,Don Juan DeMarco,40.0,3.61,0.76,psychology|mental illness,Comedy|Drama|Romance|psychology|mental illness,0.11890243902439024,0.6911111111111111,0.5194485094850948
225,Disclosure (1994),Drama|Thriller,Disclosure,52.0,3.54,0.78,,Drama|Thriller|,0.15548780487804878,0.6755555555555556,0.5195352303523035
227,Drop Zone (1994),Action|Thriller,Drop Zone,22.0,2.86,1.04,,Action|Thriller|,0.06402439024390244,0.5244444444444444,0.3863184281842818
228,Destiny Turns on the Radio (1995),Comedy,Destiny Turns on the Radio,3.0,2.33,1.15,,Comedy|,0.006097560975609756,0.4066666666666667,0.2864959349593496
229,Death and the Maiden (1994),Drama|Thriller,Death and the Maiden,7.0,3.43,0.84,,Drama|Thriller|,0.018292682926829267,0.6511111111111112,0.46126558265582657
230,Dolores Claiborne (1995),Drama|Thriller,Dolores Claiborne,24.0,3.4,0.75,Stephen King,Drama|Thriller|Stephen King,0.0701219512195122,0.6444444444444444,0.4721476964769647
231,Dumb & Dumber (Dumb and Dumber) (1994),Adventure|Comedy,Dumb & Dumber,133.0,3.06,1.12,,Adventure|Comedy|,0.4024390243902439,0.5688888888888889,0.5189539295392953
232,Eat Drink Man Woman (Yin shi nan nu) (1994),Comedy|Drama|Romance,Eat Drink Man Woman,14.0,3.89,1.23,In Netflix queue,Comedy|Drama|Romance|In Netflix queue,0.039634146341463415,0.7533333333333334,0.5392235772357723
233,Exotica (1994),Drama,Exotica,12.0,3.5,0.52,,Drama|,0.03353658536585366,0.6666666666666666,0.4767276422764227
234,Exit to Eden (1994),Comedy,Exit to Eden,17.0,2.59,0.94,,Comedy|,0.04878048780487805,0.46444444444444444,0.3397452574525745
235,Ed Wood (1994),Comedy|Drama,Ed Wood,70.0,3.68,0.91,movie business,Comedy|Drama|movie business,0.21036585365853658,0.7066666666666667,0.5577764227642277
236,French Kiss (1995),Action|Comedy|Romance,French Kiss,45.0,3.48,0.92,,Action|Comedy|Romance|,0.13414634146341464,0.6622222222222223,0.5037994579945799
237,Forget Paris (1995),Comedy|Romance,Forget Paris,22.0,3.34,1.04,infertility|basketball|France,Comedy|Romance|infertility|basketball|France,0.06402439024390244,0.6311111111111111,0.46098509485094846
238,Far From Home: The Adventures of Yellow Dog (1995),Adventure|Children,Far From Home: The Adventures of Yellow Dog,2.0,4.0,1.41,,Adventure|Children|,0.003048780487804878,0.7777777777777778,0.5453590785907858
239,"Goofy Movie, A (1995)",Animation|Children|Comedy|Romance,"Goofy Movie, A",17.0,3.0,1.06,,Animation|Children|Comedy|Romance|,0.04878048780487805,0.5555555555555556,0.4035230352303523
240,Hideaway (1995),Thriller,Hideaway,4.0,2.38,0.75,,Thriller|,0.009146341463414634,0.41777777777777775,0.2951883468834688
241,Fluke (1995),Children|Drama,Fluke,1.0,4.0,,,Children|Drama|,0.0,0.7777777777777778,0.5444444444444444
242,Farinelli: il castrato (1994),Drama|Musical,Farinelli: il castrato,5.0,3.6,0.89,,Drama|Musical|,0.012195121951219513,0.6888888888888889,0.485880758807588
243,Gordy (1995),Children|Comedy|Fantasy,Gordy,1.0,3.0,,,Children|Comedy|Fantasy|,0.0,0.5555555555555556,0.3888888888888889
246,Hoop Dreams (1994),Documentary,Hoop Dreams,29.0,4.29,0.76,basketball,Documentary|basketball,0.08536585365853659,0.8422222222222222,0.6151653116531165
247,Heavenly Creatures (1994),Crime|Drama,Heavenly Creatures,21.0,3.93,0.76,Australia,Crime|Drama|Australia,0.06097560975609756,0.7622222222222222,0.5518482384823848
248,Houseguest (1994),Comedy,Houseguest,17.0,3.18,1.0,Sinbad|bad,Comedy|Sinbad|bad,0.04878048780487805,0.5955555555555556,0.43152303523035235
249,Immortal Beloved (1994),Drama|Romance,Immortal Beloved,18.0,3.72,0.89,Beethoven,Drama|Romance|Beethoven,0.051829268292682924,0.7155555555555556,0.5164376693766938
250,Heavyweights (Heavy Weights) (1995),Children|Comedy,Heavyweights,6.0,2.5,1.1,,Children|Comedy|,0.01524390243902439,0.4444444444444444,0.3156842818428184
251,"Hunted, The (1995)",Action,"Hunted, The",3.0,3.0,0.5,,Action|,0.006097560975609756,0.5555555555555556,0.3907181571815718
252,I.Q. (1994),Comedy|Romance,I.Q.,43.0,3.45,0.86,Einstein,Comedy|Romance|Einstein,0.12804878048780488,0.6555555555555556,0.4973035230352303
253,Interview with the Vampire: The Vampire Chronicles (1994),Drama|Horror,Interview with the Vampire: The Vampire Chronicles,109.0,3.46,1.02,,Drama|Horror|,0.32926829268292684,0.6577777777777778,0.5592249322493225
254,Jefferson in Paris (1995),Drama,Jefferson in Paris,1.0,3.0,,,Drama|,0.0,0.5555555555555556,0.3888888888888889
255,"Jerky Boys, The (1995)",Comedy,"Jerky Boys, The",7.0,2.07,1.54,,Comedy|,0.018292682926829267,0.34888888888888886,0.24971002710027096
256,Junior (1994),Comedy|Sci-Fi,Junior,35.0,2.83,1.04,,Comedy|Sci-Fi|,0.10365853658536585,0.5177777777777778,0.39354200542005413
257,Just Cause (1995),Mystery|Thriller,Just Cause,14.0,3.5,0.94,court,Mystery|Thriller|court,0.039634146341463415,0.6666666666666666,0.47855691056910565
258,"Kid in King Arthur's Court, A (1995)",Adventure|Children|Comedy|Fantasy|Romance,"Kid in King Arthur's Court, A",10.0,2.6,1.07,,Adventure|Children|Comedy|Fantasy|Romance|,0.027439024390243903,0.4666666666666667,0.33489837398373984
259,Kiss of Death (1995),Crime|Drama|Thriller,Kiss of Death,5.0,3.2,0.45,,Crime|Drama|Thriller|,0.012195121951219513,0.6000000000000001,0.4236585365853659
260,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi,Star Wars: Episode IV - A New Hope,251.0,4.23,0.87,Nerd|classic|sci-fi|darth vader|action|space|space adventure|space opera|EPIC|space epic|ROBOTS AND ANDROIDS|space action|classic sci-fi|oldie but goodie|great soundtrack|engrossing adventure|luke skywalker|Star Wars,Action|Adventure|Sci-Fi|Nerd|classic|sci-fi|darth vader|action|space|space adventure|space opera|EPIC|space epic|ROBOTS AND ANDROIDS|space action|classic sci-fi|oldie but goodie|great soundtrack|engrossing adventure|luke skywalker|Star Wars,0.7621951219512195,0.828888888888889,0.8088807588075881
261,Little Women (1994),Drama,Little Women,42.0,3.88,0.76,Louisa May Alcott,Drama|Louisa May Alcott,0.125,0.7511111111111111,0.5632777777777777
262,"Little Princess, A (1995)",Children|Drama,"Little Princess, A",21.0,3.9,0.62,England|India|Girl Power,Children|Drama|England|India|Girl Power,0.06097560975609756,0.7555555555555555,0.5471815718157181
263,Ladybird Ladybird (1994),Drama,Ladybird Ladybird,1.0,4.0,,,Drama|,0.0,0.7777777777777778,0.5444444444444444
265,Like Water for Chocolate (Como agua para chocolate) (1992),Drama|Fantasy|Romance,Like Water for Chocolate,33.0,3.94,1.07,,Drama|Fantasy|Romance|,0.0975609756097561,0.7644444444444445,0.564379403794038
266,Legends of the Fall (1994),Drama|Romance|War|Western,Legends of the Fall,68.0,3.4,0.98,,Drama|Romance|War|Western|,0.20426829268292682,0.6444444444444444,0.5123915989159891
267,Major Payne (1995),Comedy,Major Payne,17.0,2.94,1.3,,Comedy|,0.04878048780487805,0.5422222222222222,0.3941897018970189
269,My Crazy Life (Mi vida loca) (1993),Drama,My Crazy Life,2.0,3.0,0.0,,Drama|,0.003048780487804878,0.5555555555555556,0.38980352303523036
270,Love Affair (1994),Drama|Romance,Love Affair,5.0,3.4,1.39,,Drama|Romance|,0.012195121951219513,0.6444444444444444,0.4547696476964769
271,Losing Isaiah (1995),Drama,Losing Isaiah,4.0,3.5,1.29,,Drama|,0.009146341463414634,0.6666666666666666,0.469410569105691
272,"Madness of King George, The (1994)",Comedy|Drama,"Madness of King George, The",31.0,3.76,1.12,England|mental illness,Comedy|Drama|England|mental illness,0.09146341463414634,0.7244444444444444,0.534550135501355
273,Mary Shelley's Frankenstein (Frankenstein) (1994),Drama|Horror|Sci-Fi,Mary Shelley's Frankenstein,28.0,2.95,1.05,gothic,Drama|Horror|Sci-Fi|gothic,0.08231707317073171,0.5444444444444445,0.40580623306233066
274,Man of the House (1995),Comedy,Man of the House,7.0,2.93,1.24,,Comedy|,0.018292682926829267,0.54,0.3834878048780488
275,Mixed Nuts (1994),Comedy,Mixed Nuts,6.0,2.0,0.63,,Comedy|,0.01524390243902439,0.3333333333333333,0.23790650406504063
276,Milk Money (1994),Comedy|Romance,Milk Money,22.0,3.25,0.81,,Comedy|Romance|,0.06402439024390244,0.6111111111111112,0.44698509485094856
277,Miracle on 34th Street (1994),Drama,Miracle on 34th Street,38.0,3.22,1.15,Christmas,Drama|Christmas,0.11280487804878049,0.6044444444444445,0.4569525745257452
278,Miami Rhapsody (1995),Comedy,Miami Rhapsody,2.0,1.5,0.71,,Comedy|,0.003048780487804878,0.2222222222222222,0.156470189701897
279,My Family (1995),Drama,My Family,2.0,3.0,0.0,In Netflix queue,Drama|In Netflix queue,0.003048780487804878,0.5555555555555556,0.38980352303523036
280,Murder in the First (1995),Drama|Thriller,Murder in the First,13.0,4.08,0.86,prison,Drama|Thriller|prison,0.036585365853658534,0.7955555555555556,0.5678644986449864
281,Nobody's Fool (1994),Comedy|Drama|Romance,Nobody's Fool,14.0,3.79,0.8,,Comedy|Drama|Romance|,0.039634146341463415,0.7311111111111112,0.5236680216802168
282,Nell (1994),Drama,Nell,40.0,3.34,0.94,disability|twins,Drama|disability|twins,0.11890243902439024,0.6311111111111111,0.47744850948509476
283,New Jersey Drive (1995),Crime|Drama,New Jersey Drive,3.0,3.67,1.53,,Crime|Drama|,0.006097560975609756,0.7044444444444444,0.494940379403794
284,New York Cop (Nyû Yôku no koppu) (1993),Action|Crime,New York Cop,1.0,4.5,,,Action|Crime|,0.0,0.8888888888888888,0.6222222222222221
285,Beyond Bedlam (1993),Drama|Horror,Beyond Bedlam,1.0,4.0,,,Drama|Horror|,0.0,0.7777777777777778,0.5444444444444444
287,Nina Takes a Lover (1994),Comedy|Romance,Nina Takes a Lover,1.0,3.0,,,Comedy|Romance|,0.0,0.5555555555555556,0.3888888888888889
288,Natural Born Killers (1994),Action|Crime|Thriller,Natural Born Killers,92.0,3.23,1.13,controversial|dark comedy|stylized|satire|psychedelic|brutality,Action|Crime|Thriller|controversial|dark comedy|stylized|satire|psychedelic|brutality,0.2774390243902439,0.6066666666666667,0.5078983739837398
289,Only You (1994),Comedy|Romance,Only You,8.0,3.56,1.12,,Comedy|Romance|,0.021341463414634148,0.68,0.48240243902439023
290,Once Were Warriors (1994),Crime|Drama,Once Were Warriors,14.0,4.04,0.84,In Netflix queue,Crime|Drama|In Netflix queue,0.039634146341463415,0.7866666666666666,0.5625569105691056
291,Poison Ivy II (1996),Drama|Thriller,Poison Ivy II,3.0,2.33,0.58,,Drama|Thriller|,0.006097560975609756,0.4066666666666667,0.2864959349593496
292,Outbreak (1995),Action|Drama|Sci-Fi|Thriller,Outbreak,101.0,3.43,0.9,,Action|Drama|Sci-Fi|Thriller|,0.3048780487804878,0.6511111111111112,0.5472411924119241
293,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),Action|Crime|Drama|Thriller,Léon: The Professional,133.0,4.02,0.86,Guns|corruption|Natalie Portman|assassination|friendship|police|assassins|tense|great acting|police corruption|humorous|touching|hitman|disturbing|crime|love story|French|assassin|Action|sniper|Lolita theme|unique|Luc Besson|Gary Oldman|organized crime|hit men|drama|awkward romance|Jean Reno|loneliness|quirky|imdb top 250,Action|Crime|Drama|Thriller|Guns|corruption|Natalie Portman|assassination|friendship|police|assassins|tense|great acting|police corruption|humorous|touching|hitman|disturbing|crime|love story|French|assassin|Action|sniper|Lolita theme|unique|Luc Besson|Gary Oldman|organized crime|hit men|drama|awkward romance|Jean Reno|loneliness|quirky|imdb top 250,0.4024390243902439,0.7822222222222222,0.6682872628726286
294,"Perez Family, The (1995)",Comedy|Romance,"Perez Family, The",2.0,3.0,0.0,,Comedy|Romance|,0.003048780487804878,0.5555555555555556,0.38980352303523036
295,"Pyromaniac's Love Story, A (1995)",Comedy|Romance,"Pyromaniac's Love Story, A",1.0,3.0,,,Comedy|Romance|,0.0,0.5555555555555556,0.3888888888888889
296,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller,Pulp Fiction,307.0,4.2,0.95,Palme d'Or|random|irony|very funny|retro|nonlinear timeline|entertaining|sexy|guns|dialogue|r:strong bloody violence|Mafia|Black comedy|parody|action packed|r:some violence|satire|comedy|great soundtrack|r:sustained strong stylized violence|non-linear timeline|bloody|crime scene scrubbing|great dialogue|homosexuality|conversation|different|offensive|amazing|ironic|characters|monologue|smart writing|classic|killer-as-protagonist|hit men|cool style|episodic|aggressive|bad language|drama|drugs|stylized|quirky|suspense|ensemble cast|atmospheric|diner|foul language|Steve Buscemi|big name actors|non-linear|Quotable|exciting|Highly quotable|r:violence|fast paced|funny|psychological|intellectual|great acting|fast-paced|out of order|sarcasm|noir|hitman|nonlinear|classic movie|mobster|violence|splatter|soundtrack|gangsters|intertwining storylines|cult classic|crime|Uma Thurman|pulp|gritty|original|r:strong language|bad ass|casual violence|disjointed timeline|achronological|travolta|Harvey Keitel|milkshake|AWESOME|blood splatters|blood|dancing|bible|original plot|r:graphic sexuality|bad-ass|multiple stories|violent|dark humor|golden watch|film noir|neo-noir|organised crime|motherfucker|twist ending|black humour|witty|cult|biblical references|unpredictable|thriller|sophisticated|philosophical|intense|notable soundtrack|los angeles|multiple storylines|Tarantino|unique|Samuel L. Jackson|character development|gore|intelligent|amazing dialogues|humour|iconic|drugs & music|rape|unusual|masterpiece|meaningless violence|John Travolta|r:disturbing violent images|1990s|stylish|cult film|anthology|dark comedy|genius|coke|cool|gangster|royal with cheese|interesting|black humor|disturbing|thought-provoking|good dialogue|fun|innovative|brutality|nonlinear storyline|big boys with guns|nonlinear narrative|assassin|pop culture references|mobsters|dance|entirely dialogue|action|good music|heroin|Roger Avary|organized crime|r:disturbing violent content including rape|film-noir|storytelling|Quentin Tarantino|bruce willis|dark|drug overdose|interwoven storylines|imdb top 250,Comedy|Crime|Drama|Thriller|Palme d'Or|random|irony|very funny|retro|nonlinear timeline|entertaining|sexy|guns|dialogue|r:strong bloody violence|Mafia|Black comedy|parody|action packed|r:some violence|satire|comedy|great soundtrack|r:sustained strong stylized violence|non-linear timeline|bloody|crime scene scrubbing|great dialogue|homosexuality|conversation|different|offensive|amazing|ironic|characters|monologue|smart writing|classic|killer-as-protagonist|hit men|cool style|episodic|aggressive|bad language|drama|drugs|stylized|quirky|suspense|ensemble cast|atmospheric|diner|foul language|Steve Buscemi|big name actors|non-linear|Quotable|exciting|Highly quotable|r:violence|fast paced|funny|psychological|intellectual|great acting|fast-paced|out of order|sarcasm|noir|hitman|nonlinear|classic movie|mobster|violence|splatter|soundtrack|gangsters|intertwining storylines|cult classic|crime|Uma Thurman|pulp|gritty|original|r:strong language|bad ass|casual violence|disjointed timeline|achronological|travolta|Harvey Keitel|milkshake|AWESOME|blood splatters|blood|dancing|bible|original plot|r:graphic sexuality|bad-ass|multiple stories|violent|dark humor|golden watch|film noir|neo-noir|organised crime|motherfucker|twist ending|black humour|witty|cult|biblical references|unpredictable|thriller|sophisticated|philosophical|intense|notable soundtrack|los angeles|multiple storylines|Tarantino|unique|Samuel L. Jackson|character development|gore|intelligent|amazing dialogues|humour|iconic|drugs & music|rape|unusual|masterpiece|meaningless violence|John Travolta|r:disturbing violent images|1990s|stylish|cult film|anthology|dark comedy|genius|coke|cool|gangster|royal with cheese|interesting|black humor|disturbing|thought-provoking|good dialogue|fun|innovative|brutality|nonlinear storyline|big boys with guns|nonlinear narrative|assassin|pop culture references|mobsters|dance|entirely dialogue|action|good music|heroin|Roger Avary|organized crime|r:disturbing violent content including rape|film-noir|storytelling|Quentin Tarantino|bruce willis|dark|drug overdose|interwoven storylines|imdb top 250,0.9329268292682927,0.8222222222222223,0.8554336043360434
